	PGS000706	PGS000957	PGS000958	PGS001320	PGS002777	PGS002778	PGS002994	PGS002995	PGS002996	PGS002997	PGS002998	PGS002999	PGS003000	PGS003001	PGS003002	PGS003003	PGS003004	PGS003005	PGS003006	PGS003007	PGS003008	PGS003009	PGS003010	PGS003011	PGS003012	PGS003013	PGS003014	PGS003015	PGS003016	PGS003017	PGS003018	PGS003019	PGS003020	PGS003021	PGS003022	PGS003023	PGS003024	PGS003025	PGS003026	PGS003027	PGS003028	PGS004191	PGS004193	PGS004194	PGS004195	PGS004455	PGS004456	PGS004525	PGS004526
hu9D00EB	2.072727927037002	0.37578157849329985	0.3159105719609998	-0.014219165584899829	-0.6161700000000004	0.03857378837699995	0.29285162874966875	0.6424922099999999	0.6402246399999999	-0.11851774297641486	0.23454925373010416	1.3399199957571062	0.09615650700000003	0.09574690899999996	0.0870903683442505	-0.08044221902260895	-0.0005131899957103968	0.3686999999999999	0.26130000000000075	9.808339999999997e-06	0.029284919786998008	0.0	-0.18430000000000002	-1.6974000000000005	-1.2672493999999991e-05	0.033686034232936	1.5398344164471243	0.296345274	0.28753528700000003	0.07875880725546064	0.13096390239723354	0.19017057756632996	0.0	0.0	1.994584e-05	0.039179737719984	0.19815382935239448	0.0	0.0	1.413018e-05	0.02530494659761	0.18829432338696014	0.4572922330623514	0.19953036830451323	-0.01274255472702622	0.28843264985676487	0.25593109397747094	0.12383226245084919	0.09448657187413327
hu011C57	2.1720515195202927	-0.09724454747800006	0.06813899343100008	0.006467762952799994	-3.578144	-0.34494692671924	0.17588634226140343	-0.0906485700000001	-0.0905698999999999	0.13321629348695413	0.024221453177428503	1.293125311781455	0.15063367100000002	0.15848386300000003	0.04841598924229457	-0.049127195613792494	-0.004171687067927142	-0.22319999999999984	1.8327999999999998	5.2461983e-05	-0.015208944920213997	0.0	-0.4716	0.1951000000000005	6.253451960000002e-05	0.01682611138271301	1.398831737090914	0.22015838100000001	0.21975488700000007	0.09969741107378614	0.2140138275249571	0.08013275194155269	0.0	0.0	1.994584e-05	-0.0013250989755460003	0.09893438584241168	0.0	0.0	1.413018e-05	-0.003303731980500003	0.2546027316926425	0.3824079401783262	0.30585372242504527	-0.021282549514145096	-0.529649881524085	-0.3800164801413672	-0.1330126589251958	-0.08956646034449556
hu24C863	-0.030920278897144535	-0.04320238191339998	0.022984780672999847	-0.3647790908308999	-3.076906	-0.19775420705799962	0.2652522568180556	0.7848758499999998	0.7777475699999998	0.11071689031378915	0.06869045737098817	1.2189354805908776	0.173931337	0.18880593200000004	0.0033088566664092804	-0.10208227241568557	-0.0022705810813796424	-1.9813	-3.1763000000000003	-1.4410015000000007e-05	-0.0018583744857080045	0.0	-0.9648000000000001	-2.8454000000000015	-1.81953753e-05	0.016167190663082007	1.0752697887688667	0.220163587	0.21489946799999998	0.09912022393353696	0.1979857279161778	0.00547262596056956	0.0	0.0	1.994584e-05	0.020010556724963997	-0.035237611302041755	0.0	0.0	1.413018e-05	0.0013795782867799967	0.3346862911082276	0.44519020969184725	0.2988366244219644	-0.025760123952486245	-0.16771103470894283	-0.05190379768436767	-0.01299383360856722	0.011345318490723814
hu025CEA	0.7776581254853242	0.21411728276029993	0.18186670874600003	-0.006769259331699751	-2.742855000000001	-0.24354051331529997	-0.3584764205948565	-0.25333397999999985	-0.26980028999999983	-0.5157488795056613	-0.11728824159573303	0.5551241345251001	-0.127785459	-0.110966233	0.03756480044801128	-0.147372875622844	-0.0032823765607407	-1.6387	0.0929000000000002	2.0308976999999992e-05	-0.023721208219032	0.0	-1.2012999999999998	0.004499999999999282	1.0035116900000001e-05	-0.015865271457384995	0.9921921150137257	0.24833223599999998	0.236113407	0.036399224393949325	0.1563199880940344	-0.09447644467244448	0.0	0.0	1.994584e-05	-0.002312765413710005	-0.04722155599385616	0.0	0.0	1.413018e-05	-0.020826465520345998	0.34327064899489396	0.3724702526592904	0.23587476729968646	-0.03146652909417884	-0.2857290276976146	-0.02121598124531674	-0.02305839723414048	0.008804539881704605
hu27FD1F	1.2492531836794223	0.25207933417730005	0.27234086842900007	0.4487868378728	-2.911657	-0.27269299119890017	0.18732106546357033	0.21944671999999998	0.2310945000000001	-0.0037727748078350623	0.11902323753979044	0.6389770062666514	0.017345819000000026	0.028728931000000013	-0.009104031518795333	0.005124764217531387	-0.0028200409866583967	-0.5048	-2.4382	5.0636945999999995e-05	-0.006459443972192	0.0	0.3539000000000002	-0.8237999999999985	8.612525890000001e-05	0.016176982280836	1.3262799087070758	0.28719679200000003	0.275422912	0.06533712497631669	0.20792923127984503	0.09376589300207556	0.0	0.0	1.994584e-05	0.010646507078508002	0.14720374373806	0.0	0.0	1.413018e-05	-0.003543546491230002	0.23654021368479522	0.3943685551074323	0.24151305989224997	-0.030986947472175702	-0.05557437052006995	0.01586947167821562	0.03889303128475816	0.03307364005986493
hu28F39C	2.063934181515759	0.7210242282930001	0.5476229200359998	0.5329640305008	-0.40175199999999944	-0.10827905729999973	-0.027330483369234312	0.09644175000000002	0.10389313999999991	-0.12548878055998108	0.177982754058637	0.7812084017739924	0.09594964099999997	0.09426401799999999	0.07144029528736927	-0.074637974675309	-0.0011036795636388966	-2.0715	-6.028199999999998	6.876984099999999e-05	-0.006991085573342	0.0	-0.6824000000000001	-2.1243999999999996	9.900425060000001e-05	0.010663037404242005	1.341441414127903	0.21572596300000002	0.20435528500000003	0.03457338772102488	0.07780536111223907	0.07398087298953337	0.0	0.0	1.994584e-05	0.0057036081468739945	0.030199820798559207	0.0	0.0	1.413018e-05	-0.0037362025187359965	0.3330241921800631	0.45589206260641785	0.3095784999141159	-0.0016338184665328354	-0.03646751588543618	-0.17022743473641758	0.07024872753281601	0.025415254694792475
hu034DB1	1.0791177353273849	-0.11907190589740005	0.14927458957500006	-0.3511203477848002	-2.7615109999999996	-0.042238995552420534	0.010330619807486938	-0.3730594300000003	-0.33522458	0.3305881275223198	0.21979705010267592	1.0535065600074274	0.08310558599999995	0.08342438599999993	0.06211413394451607	-0.039560251039021374	-0.010424015676965395	-0.2811000000000001	-7.3272	2.7739919999999996e-05	-0.003303845079141993	-0.0014656879913434	-0.16169999999999984	-5.1381	2.7618212700000003e-05	0.005832854442639998	1.283525084000734	0.240890444	0.226133492	0.030367351902149585	0.20672032827247194	0.06271364110147847	-0.1314	-0.1314	1.994584e-05	0.00557831784646	0.12569823269859182	-0.132	-0.132	1.413018e-05	0.00023441755387399853	0.2509924850812577	0.35872161297229904	0.19745434960172384	-0.018760064254798314	0.030854887812710854	0.06720584495242723	0.0833586504289458	0.07151648468365764
hu040C0A	2.4514779395292616	-0.5616688930814	-0.23116264490200011	-0.14794618373750007	-2.6137520000000007	-0.30376167760499995	0.2482946290243236	-0.10085476999999998	-0.13814944000000007	0.5759291852602033	0.025611531439458476	0.7502361705584197	-0.09985283100000002	-0.08419823	0.05161471870655961	-0.050516833820629624	-0.0037834429886608005	-0.39969999999999983	-0.05909999999999882	-7.807506000000004e-06	-0.014889667567185998	0.0	-0.5703999999999998	2.6213999999999995	-3.912146199999993e-06	0.009127798299115008	0.46492009678949997	0.128638527	0.117129575	-0.0014982271436874515	-0.03234105029545165	0.06546416936085692	0.0	0.0	1.994584e-05	0.003108608762477998	0.02428564799532417	0.0	0.0	1.413018e-05	-0.005779525624745996	0.22613282562536502	0.3187716386261853	0.17772465811627433	-0.06111205243850895	-0.22856421482213327	-0.20849426717539976	-0.03799766021865493	-0.017124062719476953
hu50B3F5	2.8179174857270834	0.6390774654346	0.417621043598	0.49621133775680015	-1.9379819999999996	-0.12199695042700025	0.3824587850005212	1.00452686	1.00429339	0.0882900935044435	0.27312438531564337	1.1609705351381236	0.178113726	0.185825246	0.05591546572596673	-0.021377003130637194	0.0007550703651280034	0.5336999999999997	3.3497999999999992	9.090161500000001e-05	0.016579352118831995	0.0	0.43910000000000005	6.896499999999998	0.00010520712870000001	0.014343453356682002	1.5482824459487605	0.381521256	0.357733468	-0.010471293941204905	0.22060880193272536	0.16859703730357867	0.0	0.0	1.994584e-05	0.026737452851203998	0.08489132426728971	0.0	0.0	1.413018e-05	0.004224201302703994	0.2788720628307182	0.4465047098361293	0.26774790657360537	-0.009663777695465767	0.3175326302206859	0.21974401220684717	0.061637239861725236	0.042608346502349424
hu52F345	2.8938092251955747	0.34604276803260003	0.17302028584199977	0.17236701571409985	1.4787249999999994	0.09328850342210032	0.5003252343577013	0.8801250599999999	0.99566709	0.22901923483316822	0.3263763989764134	0.6952792127459979	0.11778362500000002	0.12425828800000002	0.05016487882417215	-0.12898999488315666	-0.003931569962669797	-0.9218	-0.3127	4.4802003e-05	0.006814371595808	0.0	-0.5527999999999997	-0.08100000000000085	6.0439969800000005e-05	0.027998450196363003	1.1508613379885804	0.24317702800000002	0.23827541500000002	0.025939256629281156	0.24783682246113095	0.027026229294423006	0.0	0.0	2.0791532e-05	0.027898836348760003	0.12842704159286164	0.0	0.0	1.576493e-05	0.010179444067127999	0.2782855483544803	0.28888358283281396	0.2486498803914887	0.0018384525967890739	0.8137605308841354	0.7473494055926384	0.23128440959116234	0.1996439297340311
hu60AB7C	2.3497934850682745	0.8593740158612998	0.5463063371810001	0.4931615913852998	0.3744109999999987	-0.1683449385861	0.25851018305096024	0.6574360800000001	0.6854193299999999	-0.1287584751920699	0.37585473463503394	0.7387572385681049	-0.08553899900000003	-0.07963744900000001	0.06622282931925055	-0.11636242418787147	-0.0117472373286225	-2.3361	-7.079599999999999	4.630125000000002e-06	-0.04253754392393	-0.0014656879913434	-0.34009999999999996	-6.2742	3.682475600000002e-06	-0.019548246923090998	1.4146333592390317	0.213220399	0.21156461000000001	0.05763770854142033	0.22250965045652868	-0.004339514764667573	-0.1314	-0.1314	3.429704e-05	-0.015857585258100007	-0.04505901312454432	-0.132	-0.132	3.593198e-05	-0.03335968822082999	0.40978727816216765	0.5118977635355232	0.3131442230058754	0.049412260334567235	0.3555615566660919	0.2633396068885649	0.07130653051909831	0.05383653734212525
hu64DBF7	0.6509472385585207	0.33078269569959995	0.45394587904699996	-0.10411401655430019	-2.8375950000000003	-0.08098838691089978	0.22125456203764915	0.40482161	0.36718012	-0.23433769586692305	-0.13763844948240225	1.1984104140258303	0.11679383500000001	0.10908038999999999	-0.0046757723454335974	-0.10663575190645094	-0.0127279763943182	-0.13160000000000005	3.1613000000000007	4.4501916e-05	-0.017053718775548003	-0.0014656879913434	-0.13279999999999975	4.203900000000001	7.202919780000001e-05	-0.006381910262897995	0.5902909513817448	0.188359427	0.181696162	0.04772846279070607	0.008825755125356355	0.08556245831402404	-0.1314	-0.1314	1.994584e-05	0.003849492265610003	0.017351919185248248	-0.132	-0.132	1.413018e-05	-0.002413920599749998	0.18965811846885616	0.34107604766560484	0.3010149326055425	-0.04961389127063934	-0.10760567568569336	-0.039599453855867044	-0.0002076438313939554	0.016189469924600887
hu72B82C	2.5277009220627464	0.013039162606600013	0.07977615033599979	0.4245319310368	-1.2270100000000004	-0.03931146564899998	0.32048882919568605	-0.023793049999999843	-0.03847185999999994	-0.09712269366002267	0.10568050502206172	1.40225438095946	0.300689636	0.296685852	0.045555812455656035	-0.007750856300391365	-0.002018993145073172	-0.38929999999999987	-4.6688	4.675797199999999e-05	-0.004624907519607997	0.0	-0.6324	-0.9924	7.148975170000001e-05	0.016783207480925006	1.3285527259219716	0.290679778	0.28341528800000004	0.07636395296896542	0.19778475578531654	-0.008869302110621854	0.0	0.0	2.0791532e-05	0.010882889969119998	-0.01974503885309998	0.0	0.0	1.576493e-05	0.005033499842740001	0.20338921046239192	0.5011030354619963	0.2571790040809022	-0.03342312348503755	-0.26075118964995225	-0.21000710524763125	-0.009325107531509044	-0.009770383846154168
hu72C17A	1.9739919696635715	0.591790436067	0.5451592056819998	0.37416357440739983	1.5116959999999997	0.23230057507560017	0.5815326145640788	1.0109056299999999	1.02562732	0.26808850161363296	0.2468464241029132	0.7209349670551861	0.062599323	0.06700932499999995	0.1059110561281706	-0.05633999244414403	-0.0150084806280439	-1.9871999999999999	-4.553799999999999	1.8430306999999998e-05	-0.042970632536429	-0.0014656879913434	-1.9124	2.5370999999999992	3.829265099999999e-05	-0.012907709701074	1.0596853769379735	0.18659744100000003	0.18303717800000002	-0.008925868883706632	0.12177776764407267	0.01199143251163283	-0.1314	-0.1314	1.994584e-05	-0.012301396484475997	-0.005555867974098294	-0.132	-0.132	1.413018e-05	-0.03196407528319	0.2698879047725777	0.48794272183011816	0.27367053387992785	-0.004033216713556262	-0.07531704543956806	-0.03077058386078298	0.008418280722343695	-0.0010694827507376045
hu77CC58	2.1465607931825263	0.7875983940919999	0.6908788750340001	0.44810838950480025	0.9634550000000002	0.1774787752555796	0.3617986368991352	0.97138616	0.94821663	0.23379946659974934	0.17166049619398388	1.3543812671369366	0.23440059700000002	0.24702368000000005	0.04550629386100424	-0.05198236717135237	-0.009232648759642761	-0.1553000000000001	-6.016400000000001	5.6244154999999996e-05	0.008762502789064002	-0.0014656879913434	0.8891000000000001	-1.3274999999999992	3.5244082e-05	0.020015363410367	0.7661964523075728	0.16242984100000002	0.160066016	0.03997314392983967	0.043721767814225994	-0.01581882629829487	-0.1314	-0.1314	2.0791532e-05	0.025096368495219998	0.09719913448241085	-0.132	-0.132	1.576493e-05	0.01830379727637	0.28918375601624746	0.4349801299588277	0.2604467468268611	-0.023680785960482446	0.18862208204640568	0.3400793147356621	0.017895778781414486	0.042833560489775734
hu79AB64	2.4308011937328486	0.7634992132963002	1.0327790350829997	0.05344163927279996	-0.5661999999999998	-0.10840298903400042	0.30199299096831456	0.8105978899999999	0.9217486000000004	0.038498944930210076	0.2800674423447892	0.762944415627561	0.05983994100000001	0.07005467700000001	0.06720393982665217	-0.05028123252378432	-0.0053869806243807	1.3363999999999998	2.077300000000001	6.1693345e-05	-0.012819584975620003	-0.0014656879913434	0.9535000000000002	-0.42129999999999956	8.224595380000001e-05	0.002129229109571005	1.2141009858684524	0.20207835100000002	0.19979932399999997	0.0077833465157910245	0.12173557365914116	0.05721252441390792	0.0839	0.0839	1.994584e-05	0.008021180074239995	0.0806401462021781	-0.132	-0.132	1.413018e-05	-0.02312859088878	0.26786708163471734	0.43959777167218816	0.28316226516479304	0.0064667215318882365	-0.28184284596718745	-0.19199497733516507	0.013211680916250523	0.008870483001561192
hu87BAAD	2.708873565520768	1.008420921019	0.5064427328939998	0.9822993019241	-1.486215	-0.1364784263750002	0.028858380037123765	0.5105224700000002	0.5037044800000003	-0.29524006869107555	0.16219396904407274	0.7987364426996636	-0.057450209	-0.053737269000000025	0.02928968459126752	-0.26720661747368285	-0.0133641972342152	0.2478999999999999	-2.4016999999999995	2.8142993e-05	-0.03280338620978399	-0.0014656879913434	-0.07459999999999983	-1.4730999999999987	2.84168866e-05	-0.0005128271019389959	1.235940394175659	0.23346131299999998	0.23485816199999998	0.04358117041381107	0.1910666496450123	0.014465682733269897	-0.1314	-0.1314	1.994584e-05	-0.006761738183776005	0.0088560240673968	-0.132	-0.132	1.413018e-05	-0.019714084958445992	0.2591851610771828	0.4219107747050618	0.23709110661601607	-0.0024485080489132227	0.29879273880278534	0.26079943428430935	0.07252924956635469	0.061152874391975844
hu92C40A	1.253806555900666	1.2604795711789998	1.170665644413	0.8063037059046	2.7912119999999994	0.37142040883257926	0.5586751775938573	0.3251404500000001	0.31308538999999996	0.25074410856585966	0.39652738804043597	0.1884719008150858	-0.01663728199999999	-0.026486102999999997	0.05664796379046564	-0.22248694927556903	-0.0131691025025635	-1.1374000000000002	-5.785699999999999	2.904398e-05	-0.03476490137022	-0.0014656879913434	-0.9792000000000001	-2.6484999999999976	4.30346779e-05	-0.002725787559840996	0.9127711176893724	0.16927864	0.17837313600000002	0.03930636407867305	0.08476821708130412	-0.013316391857563241	-0.1314	-0.1314	1.994584e-05	-0.016276382729052002	0.02759686840480051	-0.132	-0.132	1.413018e-05	-0.018868731653649995	0.2176020819567801	0.4577409559767457	0.2401594063150543	-0.048643594806407606	0.0029970486885975015	0.0495462853375106	0.003408492127604763	0.002954116181385982
hu094BE5	2.1619872898978785	0.5386906132443001	0.5494613076419999	0.5308924594959	1.0646240000000005	0.05666984389699968	0.2482106753861181	0.3103831099999999	0.2992903200000001	-0.18830271421845235	0.2128993461630851	0.6952009998173839	0.128945507	0.11953637599999997	0.0679375831234778	-0.07150923900479106	-0.0102136969411178	-0.9167999999999998	-0.5724999999999989	6.3988756e-05	-0.017161632374560004	-0.0014656879913434	-0.05779999999999996	3.725900000000001	8.69874529e-05	-0.0018047026067560014	0.982936550724935	0.208443094	0.198088815	0.12230391065330079	0.01985596136283206	-0.034128714763572716	-0.1314	-0.1314	2.0791532e-05	0.007993246711793998	0.023341549552400347	-0.132	-0.132	1.576493e-05	-0.023048625361640006	0.4064831137695896	0.28833876221245314	0.4014430046077363	-0.016324962829870497	-0.21997826702136214	0.12146887301086276	-0.06509099639001222	-0.006947402678459606
hu106D0F	1.3693509723404345	0.24586571084399994	0.3202185738000002	-0.12616513061560025	-3.414358	-0.23927610813800002	-0.12273838031825124	-0.59497709	-0.6023873999999999	-0.31704658464099117	-0.18384746260873583	1.2940007961787932	0.16806656	0.167754072	0.033785238308839075	0.0662453303758885	-0.010138865672702571	-2.2819	1.3049000000000013	2.867540099999999e-05	-0.02220379006471801	-0.0014656879913434	-1.3884	0.8229000000000002	4.745808259999999e-05	-0.012118531533534996	0.9387015671870683	0.24155532900000004	0.23159930899999998	0.019483936995516968	0.05336518974275689	-0.03054666484929263	-0.1314	-0.1314	1.994584e-05	-0.020579557401600005	0.03656231236968262	-0.132	-0.132	1.413018e-05	-0.018967105808346	0.26376985383332463	0.447147384072053	0.2832560135098601	-0.016213600009760576	-0.08692130495548438	0.04991683701847445	0.0376770594582303	0.03996726195101322
hu117D1E	5.135048401142261	1.3939055978726	1.4604487520960001	1.8079997786753996	8.391892	0.6383038698879998	0.9300586053611678	1.5632282600000003	1.56551151	0.26016019430317583	0.5776499619171707	1.7633563734881887	0.400416077	0.41976574199999994	0.031819671129432854	0.007346430270939133	-0.005735332426478542	-2.0503000000000005	8.273400000000002	2.9691908999999994e-05	-0.027897928228542004	0.0	-1.7411	7.165800000000001	3.7455475000000006e-05	-0.0033199602818200008	0.8092462287868533	0.25175935200000005	0.24871051100000002	-0.0027565928353427468	0.12000248937100305	0.08528992209197087	0.0	0.0	1.994584e-05	-0.015025265031666001	0.0032177071852547007	0.0	0.0	1.413018e-05	-0.013724178970049995	0.3044972104837368	0.39446868140451996	0.28626493329712366	0.030873137647913537	0.4668879557131755	0.4694731371647009	0.16742055027472774	0.14202638855837912
hu342A08	2.5098101264119523	0.3620579715223001	0.03960872185000014	0.2764140544444996	2.562176	0.5340663669977597	0.4816254107394956	0.8219132900000002	0.8679996900000002	0.16096339634535597	0.239977167180779	0.779929205057789	0.091158659	0.09671147799999999	0.027615638116655863	-0.10054064004504058	-0.02171188704907187	0.3503999999999998	-9.948599999999999	2.9419869e-05	-0.04324133349756801	-0.0029313759826868	-0.28819999999999996	-5.2045	2.8708668999999994e-05	-0.03878063122870598	1.050503760500633	0.208929172	0.20577019700000004	0.060559183968465304	0.11753675137780065	-0.030275454497450893	-0.2628	-0.2628	9.97292e-06	-0.026117351041356	-0.09608941108745313	-0.264	-0.264	7.06509e-06	-0.05324262849484999	0.28968145877653895	0.4029166191998738	0.2637455434134544	-0.0407601751037463	0.030817620699595646	0.15403870305273046	0.0558258245007859	0.054910980608301754
hu448C4B	1.9984501866329447	-0.09693765579769993	-0.026287255833000123	0.11325425256230004	1.3106229999999996	0.18326680074257973	0.35110218356683304	0.47195163000000023	0.39033339	0.4673512007758752	0.3714683023947448	0.7210811867657799	-0.05581799900000001	-0.04888365900000001	0.06461956569945944	-0.12692387333125588	-0.0024333852806536	-1.0152999999999999	-4.542399999999999	8.6675708e-05	-0.01940289936616	0.0	-0.36619999999999997	3.9422999999999995	9.95744466e-05	0.015972038321704	0.8636267225497867	0.27518332	0.262084515	0.0003473640056562885	0.22239201530845656	-0.01763699475617506	0.0	0.0	1.994584e-05	0.0015111491732740056	-0.026645203881838667	0.0	0.0	1.413018e-05	-0.007148665242445997	0.19142974897385126	0.3030191298935784	0.21437101736315622	-0.03388460611677079	0.08711275095320758	0.20050066040660125	0.08050372393505624	0.08264364156152117
hu589D0B	3.9278108853353553	0.557889102561	0.42085519268000005	0.8901274603989999	1.8062499999999995	0.15500671629299972	0.6559225155167882	0.7886059	0.83046729	-0.1695411209949386	0.47158328119265064	0.9281766898114646	0.04722494	0.047909977000000006	0.0768668130883899	-0.06345508596409724	-7.976787022430002e-05	0.4119999999999999	2.3841000000000028	4.012615199999999e-05	0.030913139416229998	0.0	1.1197	3.636700000000001	5.5198161700000004e-05	0.03861520892492999	1.4993060475387678	0.29477466	0.295215899	-0.00014172300284993176	0.21583597925362782	0.13247227925744348	0.0	0.0	2.6236009999999998e-05	0.043396265063903997	0.16535676196139376	0.0	0.0	2.37056e-05	0.02159947653927	0.2788523418963684	0.4504287131862289	0.29973144606876845	-0.02445730155326023	0.4473131736769576	0.5261176056666788	0.1053283741536605	0.0937560811929588
hu620F18	1.0195481456434683	-0.18981278945370006	0.030148872506999963	-0.024041526155799825	-3.656092	-0.3280847222744202	-0.05774208327967234	0.03787215999999974	0.09090961999999991	-0.05129340169094911	-0.13792442804405347	1.4102308951097418	0.18687971899999994	0.1964943	0.052048705149083926	0.05082307159844308	-0.0120407679830667	0.43320000000000003	0.8618000000000006	3.114400699999999e-05	-0.0026794490118999988	-0.0014656879913434	0.7403000000000003	3.8955	4.0751685700000005e-05	0.019971889449726006	1.45481687944985	0.323001186	0.315913363	0.013669528904908473	0.24883177694273792	0.18758204524249222	-0.1314	-0.1314	1.994584e-05	0.024558391176259995	0.17433424212545787	-0.132	-0.132	1.413018e-05	-0.005444581580830003	0.23928842183905152	0.4070709846142671	0.2530296376069966	0.010562278124507107	-0.5374551022758687	-0.27459284683872814	-0.08725979199531696	-0.06452094780579185
hu687B6B	0.814209819099073	-0.03626197151669988	0.07815718409999994	-0.2296423240781001	-1.5587579999999996	-0.23918148829281985	0.14032556768040472	0.09872434000000006	0.23262351000000012	-0.13242241428909876	0.0054523087044812575	0.8659122422856651	-0.01671270599999998	-0.006003762999999988	0.04086634894654161	-0.14078645900177095	-0.01134310261689089	-0.04579999999999995	-0.7835999999999999	3.4954393999999995e-05	-0.012165914953909996	-0.0014656879913434	-0.7288999999999999	3.8934	2.6238133800000002e-05	0.0016109058983550051	0.6120933611868952	0.14066011299999998	0.141634845	0.02553274636059075	0.051679382561359885	0.005927039896081843	-0.1314	-0.1314	1.994584e-05	0.002853633793480001	0.08121923147916271	-0.132	-0.132	1.413018e-05	-0.0031588359446959925	0.20622868133425273	0.3754263025703172	0.20756965666497604	-0.01840307737762141	-0.20856674533362113	-0.00012763054629522444	-0.004805903313188007	0.016525905665073757
hu694A23	3.521140474848528	0.3295741520903002	0.5707895001669999	1.3550718192515	-1.3377350000000001	-0.06609817332932057	0.48160067879681295	0.4594962800000001	0.47697221000000006	0.03410089648323454	0.24826449319009986	1.1999930998960864	0.05568072099999999	0.08172667399999996	0.038613419079813596	-0.03449100361843771	-0.0046737085995765	0.28629999999999967	7.9413	5.5848494e-05	0.0022444267397600023	0.0	0.08470000000000018	2.192900000000001	6.43426001e-05	0.019590037508956007	0.8863328203451497	0.19872028200000003	0.185187152	0.10749713453077224	0.20284838647533238	0.13236888578885816	-0.1192	-0.1192	1.994584e-05	0.018077657890064	0.1909788118951992	0.0	0.0	1.413018e-05	-0.006868908579606002	0.3749080261540695	0.5086436207485765	0.30976729572403594	-0.026962872749797424	0.05461366047362408	0.28141014527060054	0.009415276453606843	0.04148998240822549
hu715C3F	2.2479037368276567	0.13181744710559992	0.28717428509700016	0.3549602369514002	0.7745700000000002	-0.03165684556340042	0.5740684725427257	0.7870361399999998	0.77678705	0.10155841759907853	0.3299160459121242	0.7962065271604291	0.105787135	0.106089459	0.07362817666165178	0.004771223141834688	-0.00011844655797219999	-2.2421	-9.3192	2.2224711e-05	-0.023972400418323	0.0	-1.6066999999999996	-5.8847000000000005	9.947801600000006e-06	-0.010317330972085	0.6924441244196583	0.226132505	0.21082170500000003	-0.016358758635133065	0.09004013983898324	-0.06090417216336675	0.0	0.0	1.994584e-05	-0.0004092467207259991	-0.035162736146219224	0.0	0.0	1.413018e-05	-0.030655983823289993	0.384972375522208	0.4942670800522776	0.35515564674581823	0.002455835572379692	-0.22727147210584359	-0.15972072609105606	-0.0034227797814588195	-0.0029116632980202427
hu0878AF	3.6191033055268487	0.8990594774963001	0.8680065459659999	0.8537550403328997	2.3937479999999995	0.2697311148709997	0.7327249407578427	1.35003713	1.3520960899999999	0.6313513276809198	0.3889569046362452	1.3912138368554605	0.23985575299999998	0.247128263	0.08636710666461338	0.0019317800088484716	-0.0008157303436836	-0.44900000000000045	1.0765999999999987	6.4139863e-05	0.011127360525807999	0.0	-0.7273000000000001	-0.6607000000000003	8.014667270000001e-05	0.017389397188833006	1.7671110897530666	0.31825606400000006	0.312077376	0.03592207156573099	0.33517107199749896	-0.0184396791831836	0.0	0.0	1.994584e-05	0.027863144033744	0.00806977298877428	0.0	0.0	1.413018e-05	0.00021393767480400346	0.3912408317428937	0.5420378536530293	0.2907445572282954	-0.05055627640215547	0.212790348749158	0.20034906584696632	0.048246484615061945	0.03207853036887641
hu904B18	1.77162686918292	0.7088660136223	0.442649815514	0.8131126965573999	1.90154	0.030221853256999782	0.12130569814961857	0.55254545	0.5203596399999998	-0.4813760872057453	0.14743801914896432	1.170015565024624	0.06798526800000002	0.07260914600000001	0.06725895244876967	0.016447578066920123	-0.0020865959084570207	-0.6734999999999998	-2.397799999999999	5.5024497e-05	-0.0017391115581699935	0.0	0.14370000000000016	-3.4327000000000005	3.11789717e-05	0.013495544138389007	1.1677340393993714	0.23112085500000004	0.23224758899999998	-0.015522975916209087	0.15202154166960283	0.060234378751858636	0.0	0.0	3.429704e-05	0.007607134843767994	0.03976723761087711	0.0	0.0	3.593198e-05	0.002578398430120003	0.36970086980480743	0.4010514762581573	0.27552967789067795	0.0203043104458906	0.01800214150632893	0.0836120602070092	-0.0013512968972817258	0.006167308021845483
hu2843C9	2.771419065542539	0.9403268193986002	0.5984758295649999	0.7233506060544	1.2356629999999993	0.07076491241089991	0.5282676717712096	0.50591629	0.5710134900000003	0.4842115090785802	0.23800171868696562	1.1150704558777342	0.04018852399999998	0.030020472999999978	0.025896194716106893	-0.20583257560865642	-6.96082200290719e-05	-1.1269	-2.385899999999999	3.991546799999999e-05	-0.021052425040710008	0.0	-0.5858	-4.8579	5.05983679e-05	-0.012300928730566	1.0264278725836489	0.172406601	0.16583219300000002	0.08190960917583247	0.059482601500703725	0.010548408550629183	0.0	0.0	2.0791532e-05	-0.004718800597192003	0.03674138336425868	0.0	0.0	1.576493e-05	-0.023438267357860004	0.2522353673858946	0.22882795246985504	0.23987180115672815	-0.04365992896971632	0.7650351190176081	0.3325018001305242	0.17878238820452189	0.11007467552443438
