Participant_ID	PGS000706	PGS000957	PGS000958	PGS001320	PGS002777	PGS002778	PGS002994	PGS002995	PGS002996	PGS002997	PGS002998	PGS002999	PGS003000	PGS003001	PGS003002	PGS003003	PGS003004	PGS003005	PGS003006	PGS003007	PGS003008	PGS003009	PGS003010	PGS003011	PGS003012	PGS003013	PGS003014	PGS003015	PGS003016	PGS003017	PGS003018	PGS003019	PGS003020	PGS003021	PGS003022	PGS003023	PGS003024	PGS003025	PGS003026	PGS003027	PGS003028	PGS004191	PGS004193	PGS004194	PGS004195	PGS004455	PGS004456	PGS004525	PGS004526
hu92C40A	-0.8770253437242002	2.0019430240852194	2.1418273749709247	0.8888379457166714	1.2985942717943784	1.7772214767537007	1.0658700078417072	-0.2957309265952161	-0.35282336627689664	1.0284284995120752	1.0453644025975133	-2.6659827783615793	-1.0017469204616327	-1.186725580109826	0.13431358209282818	-2.072004122949137	-0.8825248794387631	-0.685460778180537	-1.0403107053659841	-0.20385944103595832	-1.358571317347009	-0.6974369877966579	-0.8195851981205506	-0.72059787310364	-0.055075799484730854	-0.44235610286661303	-0.742010977365543	-1.2239336987268066	-0.9151645294649202	-0.05016276970972036	-0.6477166686790259	-1.0714717283359216	-0.5914613141192598	-0.5914613141192598	-0.14706282539976887	-1.3876300950162597	-0.5310423057718807	-0.6974369877966579	-0.6974369877966579	-0.2437162541423942	-0.5435243806552519	-0.8740246247567652	0.37779755247543434	-1.1379665807237815	-1.5315940906763108	-0.1228566805915056	-0.11895563456319881	-0.4705018970299361	-0.60859809374771
hu094BE5	-0.10085203819398891	0.28925238983275736	0.41245505880016775	0.34221597868973136	0.593918962300412	0.44540981993539147	-0.15413520806200995	-0.324800342278912	-0.38001875801276463	-0.7044188554909223	0.11229614857336656	-0.9944947386542168	0.584743745863088	0.40972458550931673	0.5028562154334375	-0.040073647538350896	-0.4367715420603251	-0.4124838022477511	0.17316448288713665	1.087351030575091	-0.2592512994015737	-0.6974369877966579	0.6188938034556675	1.0902875962510605	1.0554347732947307	-0.3831438439733026	-0.4965000118365616	-0.5082840860425633	-0.5521499512119395	2.4748061663614087	-1.466354658589614	-1.4007432956994506	-0.5914613141192598	-0.5914613141192598	0.012089207151523063	0.20519165447153895	-0.587451386055769	-0.6974369877966579	-0.6974369877966579	-0.0011853696054484543	-0.811344556211766	1.553440119299398	-2.123318837956053	3.210972961525129	-0.26317285042473404	-0.7999539686242175	0.1411082530501956	-1.4265100438449656	-0.7841758365839586
hu106D0F	-0.7782757355389536	-0.4055746261580552	-0.22573436474823974	-0.9618778702003247	-1.2340956115689221	-0.8068334247719681	-1.611821286746363	-2.108203855193418	-2.1575725373632584	-1.2125502523195082	-1.9036914335282507	0.9806961469056443	1.0110660183488471	0.9368841659529124	-0.6120259361674388	1.813893452304922	-0.42548500728772876	-2.101698987405708	0.6101663854472551	-0.21747844561666999	-0.5741328639447726	-0.6974369877966579	-1.45842349576	0.26558244478006754	0.0566859194745921	-1.0461718378064135	-0.6512795528255818	0.09677370827418282	0.06486140540727658	-0.6532048437004324	-1.0437545338401335	-1.3440717172804535	-0.5914613141192598	-0.5914613141192598	-0.14706282539976887	-1.6700485071714886	-0.4121951721169071	-0.6974369877966579	-0.6974369877966579	-0.2437162541423942	-0.5498275513149674	-0.28068479880215624	0.22139015458241917	0.024114009927103202	-0.2588021528499028	-0.3959069651170345	-0.11761576187743294	0.007764879215142868	0.04773399847855354
hu117D1E	2.44006364507678	2.318541807942373	2.948555297583046	2.876952392025786	3.584409366290963	2.9064919024267173	2.525263000452331	2.1430886168866246	2.116190488211241	1.065592278903335	1.9657016345569058	2.52890451975664	3.5430984280697326	3.6921042872977714	-0.6761906597899632	1.0212037905212106	0.23868429196779045	-1.8151102855651238	2.2322222914822953	-0.17991844597390752	-0.9297304560728076	0.8320300907047848	-2.0090546481975213	2.06751916722766	-0.1960399094443824	-0.4805526980051361	-1.1042476846891607	0.2832311808530447	0.3799210986307051	-1.329810951498935	-0.20336123034239054	0.4885778486734827	0.847441460732083	0.847441460732083	-0.14706282539976887	-1.3055189328156696	-0.8542157529770256	0.832030090704785	0.832030090704785	-0.2437162541423942	-0.21389518452336972	0.24273579795451716	-0.5563776165466818	0.10524817596014767	1.58922836473226	1.2858161767123437	1.3994520469765368	1.8185205052939066	1.857487768501654
hu342A08	0.19641346265823637	-0.12986883369794236	-1.0069248376441131	-0.1628595697817008	1.2051174179153639	2.465429242363605	0.7630942741329039	0.6828259262203993	0.741126267058431	0.6740784356283097	0.24988654555986467	-0.7150117131795629	0.17296099273949617	0.16018210107895664	-0.8134287146328896	-0.4307921742119729	-2.1710027695081955	1.1555870223307874	-2.0093078397899307	-0.18997033174639222	-1.8879225145960457	-2.2269040662981006	0.2591959936410803	-1.4467247649947386	-0.4170366620055311	-2.760153967795895	-0.26008030782471353	-0.4994020132212664	-0.41071664591568113	0.5963950171206297	-0.23445777400828804	-1.3397809008233257	-2.030364088970603	-2.030364088970603	-2.0238814407720698	-2.0334952658077468	-2.170644298454192	-2.2269040662981006	-2.2269040662981006	-1.2918903034056626	-2.7459782538180715	0.05232644567209407	-0.43164915101863366	-0.5019770234348037	-1.2221906170412622	-0.03837542848435057	0.2588770499414388	0.2610568031519581	0.31272207036589933
hu448C4B	-0.24061841868006595	-1.218992605171484	-1.1903728157189928	-0.48669068781899416	0.6943189543426396	0.9810825768029646	0.25018855765043285	-0.006538211754068888	-0.20053783087820998	1.883341933187942	0.9180317955957801	-0.9091267914911147	-1.4287193822985227	-1.431595974247322	0.39454159092328583	-0.7858703884595314	0.7367052672611673	-0.5343706206039589	-0.750908092468895	1.9256345551664988	-0.3992178970848607	0.8320300907047848	0.13742329761010028	1.1517640670668794	1.3734576872827207	0.7596399813512862	-0.9139686975572248	0.7112558796456827	0.6261697021717589	-1.2353817192398744	1.0879196652848782	-1.1398279466593713	0.847441460732083	0.847441460732083	-0.14706282539976887	-0.22023000129874204	-1.2500825273185348	0.832030090704785	0.832030090704785	-0.2437162541423942	0.2074206105493178	-1.2103866986823353	-1.9065724817907255	-1.8333388667530262	-0.952342631265557	0.13257300095413868	0.42687819737585253	0.6054721180105046	0.8044888469516489
hu589D0B	1.4083025669929512	0.3348073577815502	0.05442817176711012	1.0552069889666962	0.8966000483955151	0.8615049998720902	1.4480143710621458	0.6172161100035897	0.6671354630402337	-0.630369857739766	1.4267455384075654	-0.22600506609663185	-0.30580738097556637	-0.3733601650670161	0.7943453992493955	0.06832300907842227	1.091693032492837	1.2318126874144664	0.8613714846498118	0.20562713099399985	2.7430069175695846	0.8320300907047848	2.45719315700027	1.0649470177077562	0.25224671568596546	2.2152638903437785	1.3102924249495702	1.069247207265502	1.2362007028640272	-1.2502608277735643	1.0052385118061982	1.2350494830961383	0.847441460732083	0.847441460732083	1.0366936019912447	2.5287004565404603	1.2951214119365129	0.832030090704785	0.832030090704785	1.1768893934567852	2.0494129952324527	-0.08684739927983998	0.26983690634812896	0.4683666238913983	-0.5823457404516603	1.2263744766822153	1.6042719952982356	0.9519355495544585	1.0015391273691678
hu620F18	-1.0772334276782687	-1.4393705561209187	-1.0332601360323492	-0.7591882332388113	-1.3327549218764272	-1.182611455724737	-1.3564110197508954	-0.861599933798033	-0.7908173089947073	-0.16366508504239521	-1.6703429468663997	1.364090786368027	1.2160827058474137	1.2510984024509244	-0.01582636869833054	1.6063332929054963	-0.7123421863064671	1.2580461955276807	0.5070261153799338	-0.12626338338585563	0.6451576531659137	-0.6974369877966579	1.8648782739982985	1.1384687859477467	-0.1127578679246197	1.0167717689610094	1.1546234845533014	1.5850287473151017	1.6172923794360714	-0.8300919977951191	1.4213635285189175	2.106940578813026	-0.5914613141192598	-0.5914613141192598	-0.14706282539976887	1.2923661599875662	1.4141280990702083	-0.6974369877966579	-0.6974369877966579	-0.2437162541423942	0.3166071155899955	-0.5953157200743482	-0.37031256972123766	-0.7909265941664086	0.7920805879959794	-1.7640189974350848	-1.2910058286445387	-1.7359072329684713	-1.8050932578022643
hu687B6B	-1.2527250690441099	-1.0750188368663034	-0.8996096765932038	-1.167254040456501	-0.47676641415934634	-0.8064330575389398	-0.578081885325726	-0.741731629911352	-0.5114446959551386	-0.4838682788684269	-0.9418034489884577	-0.43138952012398696	-1.0025688546534337	-0.9627940641596849	-0.38086746355498596	-0.972439718736124	-0.6071157938941405	0.6653174037243978	0.1240267915957542	0.014530525131131787	0.052730081208663564	-0.6974369877966579	-0.42881973893395686	1.137872202820606	-0.47945719085777805	-0.16357029171250068	-1.794091512158172	-1.7468782484744847	-1.5916076391899394	-0.4691866844010532	-1.0650150151942417	-0.7670215733200105	-0.5914613141192598	-0.5914613141192598	-0.14706282539976887	-0.1321224054811417	0.17978296692592868	-0.6974369877966579	-0.6974369877966579	-0.2437162541423942	0.46306270520864445	-1.0201935055926825	-0.8375263121845835	-2.0167344928087942	-0.3447333766857715	-0.7653012073421274	-0.2985708583145217	-0.5851455116393853	-0.3679376256393029
hu694A23	1.060743204684504	-0.20694778135201225	0.47183066763512704	1.9780044538780812	-0.38655991965672915	-0.07406145237177227	0.7629970871796201	-0.031073103993179738	-0.029739375384081584	0.1733725064952307	0.2919968939085698	0.6706039491487635	-0.21366037839969348	-0.0036453657014863276	-0.45441296418916444	0.45813552845562305	0.39880524797308026	1.0762677831771537	2.1549194621224275	0.7865681170987677	0.9526525384062848	0.8320300907047848	0.8413631519738042	0.6547819134384419	0.48329004629092726	0.9922242873198646	-0.8345193768310257	-0.6859484201860117	-0.7897015847472129	2.0243512879256014	0.8414460703308435	1.233413695990106	-0.4578645572456954	-0.4578645572456954	-0.14706282539976887	0.8670340404328567	1.6347707594674508	0.832030090704785	0.832030090704785	-0.2437162541423942	0.22534558275893743	1.1476428232897018	1.129343245883693	0.7389787869872054	-0.6806828150827156	0.03388474051961014	0.719437681944076	-0.3866686469416242	0.07473549437350452
hu715C3F	-0.027423864575518857	-0.6761930541767114	-0.3177264432124128	-0.006965177870540421	0.47553872786118084	0.07167096848771252	1.1263596934386704	0.6141239534249892	0.561311052198141	0.4396165173261091	0.7068925218191833	-0.6613196136601236	0.3323750333411995	0.2627106940952644	0.6886221182479926	0.9865454171975071	1.0858592632213984	-2.052449288212033	-1.8628025678865865	-0.455831625420045	-0.6845821655002327	0.8320300907047848	-1.799230925805678	-1.6399608807476045	-0.8910486351338152	-0.9303810482531324	-1.5129417692032923	-0.18504658780596314	-0.3177058474460185	-1.7436189196281866	-0.5812300522220638	-1.8243575584956448	0.847441460732083	0.847441460732083	-0.14706282539976887	-0.34626605615675526	-1.3629920830974276	0.832030090704785	0.832030090704785	-0.2437162541423942	-1.2987741946319487	1.2769880149616337	0.9170827032413122	1.962855217111837	0.4739240545306222	-0.8221008568035003	-0.8756413198519353	-0.5658420483143325	-0.7126124712939624
hu0878AF	1.1444667756217861	1.1443505066654556	1.2992539492731727	0.9830168948390301	1.1363766105962754	1.3469411145901757	1.7498181480538397	1.7231388442279483	1.6954665665946869	2.5306241167266523	1.0068965430056487	1.3013614394940567	1.7933898453603208	1.8046748050081196	1.1044766010917937	0.9483308289330349	0.9806904232369701	0.16638577772213492	0.5570250546948975	1.0929344385423858	1.5073896688502866	0.8320300907047848	-0.42632183747691144	-0.15588933018457773	0.8825956581726391	0.8507553772809335	2.2473503414059235	1.4983214304854204	1.546662339101731	-0.15312043313984858	2.5102276601317883	-1.152527209522677	0.847441460732083	0.847441460732083	-0.14706282539976887	1.5092579028513236	-0.7898961146732918	0.832030090704785	0.832030090704785	-0.2437162541423942	0.6791679188795426	1.3575490767545109	1.6223880017233225	0.22603921643113323	-1.606661809001953	0.5142114812637465	0.42633004870941765	0.1552762953694991	-0.09215218510987219
hu904B18	-0.43447212806414376	0.693051604552708	0.11510227711289596	0.9023520774474371	0.9354909188531345	0.3334997992465241	-0.652822604049958	0.15221771953957428	0.055793945959163545	-1.8611324287316675	-0.22033216613668194	0.5717205593923516	-0.07957138956424795	-0.10332645032159496	0.4807027372208164	1.1436914049823421	0.7890102781336481	-0.11141717375977873	-0.25171011642200575	0.7561214044062584	0.7038815064890714	0.8320300907047848	0.9334732682023661	-0.9433790580101349	-0.3546220074970124	0.6004377120718867	0.1501119722838334	-0.09389478098048236	0.07679784902607574	-1.7181925607816553	0.20044560586201784	0.09217433023867203	0.847441460732083	0.847441460732083	2.5537108008732754	0.17985103760607843	-0.3697102511262207	0.832030090704785	0.832030090704785	2.9907904523861752	0.8306670570932073	1.08072139484712	-0.45918680846193466	-0.18422314801484266	1.1744297149216236	-0.0772915128902485	0.0042223284900815075	-0.5369315475775002	-0.5516204745931742
hu2843C9	0.41999657496180826	1.2422713590137644	0.5489067097087614	0.724196932677539	0.6637254015091506	0.5050506232944171	0.9463802902010405	0.06036631305157926	0.15565217746360174	1.9498868644588154	0.2398487089735102	0.39047955120816324	-0.38248683178879467	-0.5689444464682689	-0.8695588798781855	-1.8478615701048415	1.0932253764933353	-0.6724677670867278	-0.24894015656237792	0.19784235117452414	-0.502230388378088	0.8320300907047848	-0.20541367736942828	-1.3482601402962038	0.13602835069068556	-1.0578973035366348	-0.34432256548270385	-1.1667766634687278	-1.1460744126112052	1.2459221735895165	-0.9666050709297587	-0.6939069427658165	0.847441460732083	0.847441460732083	0.012089207151523063	-0.6291031370341387	-0.40982138287574227	0.832030090704785	0.832030090704785	-0.0011853696054484543	-0.8363102599167079	-0.4289239254269985	-3.001958354644743	-1.1457217242029705	-1.3359983239320805	2.1911838182618264	0.9041792884032177	1.9770911728819085	1.29090705157727
hu3815E2	-1.6827542886058673	-1.7692008931818264	-1.9260686965649396	-1.3616139857792982	-1.7337198371076536	-1.9872631121400923	-0.9706717558054649	0.1462306255220193	0.04987525728207877	0.7666327927264269	-0.41362913773206056	0.27635550825392924	0.9685320572647246	0.8854040593293561	1.1490075323717748	0.3455082204239302	-0.9449582455275242	-1.5824735155045455	0.17025486118584673	0.5876960058735945	-1.6825264201583054	-0.6974369877966579	-2.002497656872776	-0.515373277367283	0.3174549175128194	-2.0671479107783672	-0.1611121555741569	-0.9513746754629947	-0.9729515876453044	-0.040311631611884974	-0.29953611082242404	-0.3144105475342377	-0.5914613141192598	-0.5914613141192598	-0.14706282539976887	-1.3963189025167	-0.5134888804469742	-0.6974369877966579	-0.6974369877966579	-0.2437162541423942	-2.028330577822214	-1.2546717483146008	-0.49199215151314346	-0.2567260400378706	-0.06733166164855568	-0.4783836327652054	-1.0177512566489904	-0.7800174313906164	-1.0635910257050964
